ID_encrypt,Start_Date,End_Date,1st_choice_elective_MW,2ndchoice_elective_MW,1st_choice_elective_TTh,2ndchoice_elective_TTh,Quarter
0x01F23E5D539EBEDB3889E5DFA28F27FFC06F512143EC76A6A4F7406F2AFEA95D77D3D834FB2916803826EF5252C6828C6C41DC219A414ABC39499147F38A30B721,10/24/2016 13:03,10/24/2016 13:06,English Through Movies,English Through Movies,American Idioms and Slang,American Idioms and Slang,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01D4AD466E2430EC6A7900F248A41EB840DD7BAEA7FD8867B61A2489A73745ABB382973827062DFF4227E9A90E676FE42AF62FEF81A90D2F45A66C8CAF6C3621C7,10/24/2016 12:21,10/24/2016 12:40,Business English,English Through Movies,TOEFL Preparation,American Idioms and Slang,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01F6751A2B573DED5D272D982C65FF5FDB843B9A3EC6F524622F4BFCEB4CF35625F94123EB60B616F32404594DDC63CCB9F24C72693D6B0E0647B08A0BBF0D4916,10/24/2016 11:04,10/24/2016 11:07,Active Listening and Speaking,Public Speaking,TOEFL Preparation,English Through Drama,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01269AB38BB7502FA916A6013367FBF601709C783F2E7DA23FE5F313E516D75E5E6054FCC41BB18B520FF008178B422810C8A97D2C4A09BC10F6590D13FA1937F7,10/24/2016 10:50,10/24/2016 10:51,Public Speaking,Public Speaking,TOEFL Preparation,TOEFL Preparation,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x010EF27EFF22893F3EF9F1403195771185DE78E8CCF25E494156D4B1C0DE818C43821A59724209032DA2B6D946E03AB159DDB8CAEE480CBD3E11CA430668A3A61D,10/24/2016 10:49,10/24/2016 10:52,Active Listening and Speaking,Grammar In Use,TOEFL Preparation,Word Play (Academic Vocabulary Development),AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x0142FAB69CD12013EC894A9072302F048483543E181939DBC7C8570490B698DA06F36705F3A9EADF468ED4EE771AA65E261FE10D02B7F565D52561349EC2E5571E,10/24/2016 10:01,10/24/2016 10:05,English Through Movies,College Workshop,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x012F54197D4EEE73B0AA567F014B457CE1CECF534F98C9415F6D0A9DAAA56F506F83A3DD421E901EFB0A29CB6FD656F62EE84C0D7B73671D0CB77FFC12DA68CE0C,10/24/2016 9:56,10/24/2016 10:04,College Workshop,English Through Movies,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01B16A71EC6B36FE3D1C0E5501EFF1E85474B17288678F5D3846E8A53865E55563884F0FA33CB753E1016D8AAF8419CE87ECB2260CC61E8BBDA3591BCAAE8287B6,10/24/2016 8:57,10/24/2016 12:45,College Workshop,Active Listening and Speaking,NULL,NULL,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01392869F791A6C153EE10783450A4C920C5E7D1DBFA16570DEFBD4EA1E34A0FEDDF4471F5E5DFA99D9E5993179CE4D26C579AB3E70042A98F32BEBA7FF3C32363,10/24/2016 8:44,10/25/2016 13:09,Active Listening and Speaking,Business English,TOEFL Preparation,Current Events,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01600315C9FB3AA74E488328DE554C677BBC78308EC608A8D61BF64A0ADF4A6EDA7F39C0926DAAA35BA98566C4F0922FE82481EBECD0634B1E58ACE00B5F431734,10/24/2016 8:25,10/24/2016 13:58,Active Listening and Speaking,English Through Movies,American Pronunciation,American Idioms and Slang,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01D5EE0150B60E471FDB5E0E4FF446C50C9CD915A50571704A6C3E3949172830C3E0AA299F7B3FA8D26D1863B57EEFBB51CBE03E19B77B38FC88CF183EC40BA7BE,10/23/2016 21:31,10/23/2016 21:33,English Through Movies,Public Speaking,American Pronunciation,American Idioms and Slang,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x0109F3FD0977A9AF8A0EC4FCA8708F1A23B82ACDF291D1B3BA2074ABBF8FC61F506AC35C884C2DDA9FCE38CDFF1B365280A70CA24E8862A0E2D6BBB2371252625B,10/23/2016 21:25,10/23/2016 21:33,English Through Movies,Business English,TOEFL Preparation,American Idioms and Slang,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x019638C20533447A6D57544AEF6A34C761E19F77AD8BF99C820AD3CEF4D2799865E35C708BBC7F3ECB42EBE0C91D2D9C5C587EBA1904386661DE2A7408B3B4DF01,10/23/2016 21:19,10/23/2016 21:43,English Through Movies,Business English,American Idioms and Slang,American Pronunciation,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x017812D48571850342C7BBF34B606FC19E2A24A1BA1A1A775177F956894B09AEC40DAF51F6A90BA2070F0E7670AFC6D7DABF952E2CFE97796E1A9A6828580F9DDB,10/23/2016 19:45,10/23/2016 22:38,Public Speaking,Active Listening and Speaking,English Through Drama,TOEFL Preparation,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x011CC639D60E5737B5DAA80E31B0177151E0B7262CC310E938572130B0BA0E9398B6BF9C54D952BB5DDB54532A2CB60D8EFB240E9E8523E75C2542B8B417C603C0,10/23/2016 13:12,10/23/2016 13:21,Business English,English Through Movies,TOEFL Preparation,American Idioms and Slang,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01FEA38494BBF29AB746601E06F82E5F066D4CF748510370DE91DD3FB0E738A1FEEEDD744EF0C84F9BF3BD90AD1B8C4C174B46667B81F68BD4DC128B7978D40DFD,10/23/2016 12:52,10/23/2016 12:55,Business English,Active Listening and Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x0100A9F38CF183CDB3639AC87506A6F6578F61600FE574D16A04650F05F83E61CD5FF9AE54D535C8C5E0E6BAF5100C11A723B833E3AC7E145FE3C8E153718F164C,10/23/2016 12:32,10/23/2016 12:42,English Through Movies,Business English,TOEFL Preparation,Word Play (Academic Vocabulary Development),AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x0165BCCE9A553481DDF8A57200C7A1E6DBE1D09E7D0437F780623AC6F0CAB41B9BC24FF7DFBF7A5C4E87DCD72E04066C40D5CC4506A7EECC56DFF1BD54ACC2D72D,10/23/2016 12:01,10/24/2016 15:59,English Through Movies,Business English,IELTS Preparation,IELTS Preparation,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01DE4A87B267E6F9C58164C9D3BAD360C27B33794F01244B5B660A0CB268E84A98CC8A5F2CBA3A78CA93C209B86D79624EE403A63211A1FA46B9EFECB59944EB2D,10/23/2016 10:24,10/23/2016 10:36,Grammar In Use,Active Listening and Speaking,TOEFL Preparation,Word Play (Academic Vocabulary Development),AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01015A59498B988D32E728341DC9C80329D7E885EBE921944F4E33A49CCEC625617E4422ED87B23620B24D5218E3AC06B46B7960500FC3C005BFDEB6B221A60279,10/22/2016 22:01,10/22/2016 22:03,Active Listening and Speaking,English Through Movies,TOEFL Preparation,IELTS Preparation,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x0114B163F071B432683A54694487777A05A2448A288817F97804DA2FEE42C3B09B9F5560A52B09EC63CF09B991E35B12A8D3849C6DFA05BAB8363798246FB97D30,10/22/2016 15:14,10/22/2016 15:17,Grammar In Use,English Through Movies,American Idioms and Slang,Word Play (Academic Vocabulary Development),AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01065D951136A566CA01F72370F74E0DF57631CA8E708785D5ABFAE02270555597D9E316E2FF701B22984211F3A9A4BC1AE31ECE8CFB871377D3210A216229162D,10/22/2016 14:48,10/22/2016 15:13,Grammar In Use,Business English,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01FEA0140BAB481E21B0D0215E63BEC94787F6A6F478C47B64D73CCDECEF8E7B0CC52B7489429A21C2651EE5ECB5614691491852F702B01BA58884419BDD15D2C5,10/22/2016 13:23,10/22/2016 13:31,Public Speaking,Business English,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01A6BC4AECEC9DA7E80A71E6F4B9F750EC498795FE683558C242F04BFED3221B9D5EFF5F732A512054BF304A3B2796D1B38CC50D459FB6D3AF7538B2DDB8511358,10/22/2016 13:22,10/27/2016 9:49,English Through Movies,English Through Movies,Word Play (Academic Vocabulary Development),Word Play (Academic Vocabulary Development),AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01FEC9469457210C69E986DC1CF2068F0C576B628CB52C5181E8E8563E1D939D3BEB9EA87207ADDA6AB9069878B10FA2AE44BB067E68F20DCF58F13CF80D192979,10/22/2016 13:01,10/22/2016 13:02,English Through Movies,Business English,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x01F18D7BA000C3F3A17662E9A685BE9EEC3743D0B4D113E6253C09F43CF2691FE8AEAE471178136E283BFCF879F046754D50CB463B7CA51F86C0432334268AFE08,10/22/2016 12:29,10/22/2016 12:44,English Through Movies,Active Listening and Speaking,American Pronunciation,English Through Drama,AIEP_Fall_2016_2nd_Half_Elective_Preferences_Advanced
0x0158E03B04D986ECED9CFD8CD060B46AD9FC68CCF6844A8A7520CD11C29B28A545A3F4AB8A1E43576E39D0CA99ACB03A1627652EE026796386C708AE5051886FC0,7/14/2016 19:34,7/18/2016 18:50,Public Speaking,English Through Movies,American Idioms and Slang,TOEFL Preparation,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x01B2A2419DB4D7E92B9582964821A55CDF69085DB8E466E13BB8244F21ACD5A2356DEBFCBC2E32D91A36D34C7F936F1F6842BFEE8C6AE6130306A2DB6CBBB1EE6D,7/14/2016 18:22,7/14/2016 18:30,Active Listening and Speaking,English Through Movies,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x0127EE79EDB894B9083EB2C3ACBC1120DF8957C1EE42E1E16A8809F92CBE0B57C5A41771B95A9AADD0B72829944C78DCEFC6103B491E469A90C8B827C96ACC9A85,7/14/2016 17:39,7/14/2016 17:41,Public Speaking,Grammar In Use,Word Play (Academic Vocabulary Development),Word Play (Academic Vocabulary Development),AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x01794BC61674E8D20916BE928DE804C0816337E71FA203F9F0F0DA765AA990DE6211C6BF88980C3E10C78E2E1B4F012875A20AE5D7077D0537FADDA2E2463A58F6,7/14/2016 16:17,7/14/2016 16:18,English Through Movies,Business English,Word Play (Academic Vocabulary Development),American Idioms and Slang,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x0167A5948F539D241DA664F766F5122B145F6EC7422FCAACD713134612F1BFB4F92BE6183A43CD6AF585DEA4AC19E0021E53D2E2D222024021E1C4227CC8652311,7/14/2016 15:57,7/14/2016 16:01,Active Listening and Speaking,Grammar In Use,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x0199A0C4598EACC0BF26791477FC1111AF27B7868F067B12F9DC3F153BF80325D706A0E85A40368B88E0B2D4AF1E7648C8F5FB7B22CDA38F257B6BE8A7E148224A,7/14/2016 15:43,7/14/2016 16:09,Business English,Public Speaking,TOEFL Preparation,American Pronunciation,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x0124CC0D434CB75FD7B04BB8D0A2DCD3211A9E2D53DEC4B4159BE19054E241C67238B59945DA6755CEA4C1AFEC75EB9F8E3782423B056DEF280DEA2701DCBED0E4,7/14/2016 14:55,7/14/2016 14:58,English Through Movies,English Through Movies,IELTS Preparation,IELTS Preparation,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x013AAE8253BB4F61A29F1DADFF12444901CFB7E762D366D7EC35ED22A4884AB1FBB48FBCAC8ADBA0E67F8D5FAEF0FB4B6C2033DEEB2D8ED714A6AEE2C17DD6AC44,7/14/2016 14:56,7/14/2016 14:56,English Through Movies,English Through Movies,IELTS Preparation,IELTS Preparation,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x011377404A508C3A72455FA467E6AEB1F25E8403DCB936DA955B829CD54C9A1D53CD2DA00495C2363373CDA5811C83F5620A63F35514F2A3D2130D493F4CEC2520,7/14/2016 14:00,7/14/2016 14:03,Public Speaking,Public Speaking,Current Events,American Pronunciation,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x016D9DFEE666E30BABD3AE3AA564C394BA7A4A5AB6CF463F8C7D6733D272189E9C451727C62321E21459C2C9BB8CD1B6EF8D3C3F917886D3D434C213479F539931,7/14/2016 13:13,7/14/2016 13:23,Grammar In Use,Grammar In Use,TOEFL Preparation,TOEFL Preparation,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x01177C2F2E64A7115FF6E97AD8105BCA92F15CF3902F71333ED227A366CA36FB56BB2770697BD21492B9EE8B605310091AA27C61DAE0CA019151C9D1F10EB740F1,7/14/2016 13:01,7/14/2016 13:04,Active Listening and Speaking,Active Listening and Speaking,TOEFL Preparation,TOEFL Preparation,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x01FAF4804C0DE6D61A387F54BB313AE97E7FEF344EED1D6E5EF1AAF46A5ACECDE3AA109879C02D61DE950186790761DC5EA5C729AE77FEA8E8D7F24309EEE02909,7/14/2016 12:20,7/14/2016 12:46,Active Listening and Speaking,English Through Movies,American Idioms and Slang,TOEFL Preparation,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x018C1EE5FF47ECC66C3B6D8D7ABFC6FB09345CB0F5D40D60548B80435C7FB1BAFFD7E5E5CB5222859F5AA39B62A286D70D633B3FC1EBA60F009BB09F9C9A02809C,7/14/2016 10:52,7/14/2016 10:57,Active Listening and Speaking,English Through Movies,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x016951F5533E8083272E1D6BB82AEA73981BBF0FC3FE82902E10C89E26AEEB011FF3C6C197792E3D2066000E248D5DE3BEA0D7BB10E0175FC697DF9D3DD4110379,7/14/2016 9:03,7/14/2016 9:03,NULL,NULL,NULL,NULL,AIEP_Summer_2016_2nd_Half_Elective_Preferences_Advanced
0x01DE3A00B157AC4459F3FD88ACA45CC59829F8099DBBC6C46AB213568FEA88A5C3FD11FB03C64C9F3D3AE7A1D764F86BCD2D95391756DC564C58CC022BB58DFFC3,2/9/2017 12:43,2/9/2017 12:51,English Through Movies,Active Listening and Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01059DE860A58624F87A34EB895F21CF9A69C2A06238A496E439CFEFE469AEA1D0E2AB548EA45980624FD6EE1B73BE4CA89B104B91620A27181815F2A23CA6269D,2/9/2017 11:57,2/9/2017 11:58,Active Listening and Speaking,Business English,IELTS Preparation,American Idioms and Slang,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x0113DAEB746373C0BCCE382FADADAB1CA660E747B5B40BC59B2C476CF8D5E042A359F15E9A9E9F8E4EB528EF792908A328A75A3928904F2B1F26CB3075CF131D6D,2/9/2017 11:03,2/9/2017 12:14,English Through Movies,Active Listening and Speaking,IELTS Preparation,IELTS Preparation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x011AC847348DFAB6E5B5C0CEE41DEF23460CCB19FAD29591D133DD3E8A063BA04A288669793477165DD961DA8EFB7443F52061AFC0EC32DFC36A0C20B2E088B944,2/9/2017 9:15,2/9/2017 9:19,English Through Movies,Active Listening and Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x014D0D557D4CD16AD22C5D24F6A5446833D284153D14934E2894C83CA40E73445F5622ED8375E2DC528A448E0647E9F3BDAD657E3311D34F6F2E9235B3C6C5F652,2/9/2017 3:01,2/9/2017 3:02,English Through Movies,Active Listening and Speaking,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01A412DA4079427A0788F88F3E6AC90E0EB226C31FA800A5AC46752693F6AA936C7CF72A766B7DE3E5616CF245CA529437FE4FD51330DA0BF3AC1DE8BA0D70E656,2/8/2017 14:56,2/8/2017 14:58,English Through Movies,Public Speaking,IELTS Preparation,English Through Drama,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x0139EEE4821A1BFD8B9F2B8610EFDF9BC518D6046DD76BCE3FC7DC700C6426B90B05C64E36D68AF81814BA64FCBFDB1AFC0E272BC59B7765B43D631B14D14B9661,2/8/2017 11:08,2/8/2017 11:09,Business English,English Through Movies,American Idioms and Slang,Current Events,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x0185BB8C056BBFE648671FE10BBDF6A30DC2FCB50D9699A043D1DA90CF5DCD51B63CACA6D4C01E290BC31A82E12B01AE8C2F08B538115AC24B72D08707A65DEB3D,2/8/2017 10:57,2/8/2017 12:33,English Through Movies,Grammar In Use,Word Play (Academic Vocabulary Development),Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x013F70B09CDC96AE4F0603C80E38A95E62EE5C2F59117EF429272074E5BEFBD437DAD055BD4B93B39F0B59767B16274130CB226FBB6D0DF02ADB8DD4469FFFC885,2/8/2017 10:00,2/8/2017 10:02,Grammar In Use,Business English,IELTS Preparation,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x0178A8A04FFD2C16397FD9C1E8336B23CBAD0CBBDFAE6BAA53D33188A2005F2398567B14D6D7B4ED33AF836A711B692DEAB5CAB941CC4E8EF5F912301F1263BE74,2/8/2017 9:51,2/8/2017 9:52,Active Listening and Speaking,English Through Movies,American Idioms and Slang,English Through Drama,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x017563F2F913387964D36F9B2B7B946B9D8AEC85E995CCF68F396FC48A190AF2D5A1ED1AD45D72A8433C5081606B629D38E81F129944725A115A5D82869C1D12A4,2/8/2017 8:52,2/8/2017 8:54,Public Speaking,Active Listening and Speaking,Current Events,TOEFL Preparation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01DC7AE922E0CEF82F0C8499440C39262696038403D9E569639275E09AA7A0D4AA63D2F2DEE6FE688E379FA15926DACEAD856ED556882DFC5CAFC74A2161465723,2/1/2017 18:08,2/1/2017 18:12,Business English,College Workshop,IELTS Preparation,American Pronunciation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01F7A3BDCDE394504A9694131DDC1E3DD9B1857AC4D01748FD95FA77354949A0A2299CAD944888B448E002D4E42CCAAC088A84A0F48FE8B8F074271148915B40C4,2/1/2017 18:09,2/1/2017 18:19,English Through Movies,Grammar In Use,Word Play (Academic Vocabulary Development),American Pronunciation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x0166BC37F28B0E41586D0A6FC20FCFD5F381E9E00E824E359DE5470B27F919C04D658696F4E0064125DDE3D4AD511DB157695993097F4FE935CC53CF02678C97AF,2/1/2017 17:21,2/1/2017 17:24,English Through Movies,Public Speaking,American Pronunciation,IELTS Preparation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x014E8F02E85ECB84E14E6C09474AF8CC85C938E2EB9E383754E30DDE2403EA74ACC637A7AC85E04C15D91CCE451A524E30F0AD6C553F03C4AAA69598B0C3621FAE,2/1/2017 17:17,2/1/2017 17:21,Active Listening and Speaking,Public Speaking,Word Play (Academic Vocabulary Development),TOEFL Preparation,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01E896111C14750FF43CDC8C9BDBD6C7A4BB04A121DC102D37155D43FCD7A19A90CE5C6CD6F17A9615F4C050E5041961009F456A04B880512CF959687682F2BBCF,2/1/2017 16:43,2/6/2017 15:41,College Workshop,Active Listening and Speaking,Word Play (Academic Vocabulary Development),English Through Drama,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x0179A7DD15344830262379A07C785A9271932D3CFD613FABE9A163B5FCCF554CB0739D73D355E2F3546526977B209F237C928020CCF53662AFEED8FB4F9C01C784,2/1/2017 14:59,2/1/2017 15:04,English Through Movies,Grammar In Use,TOEFL Preparation,English Through Drama,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x019B0BDCDA9548D636D59267F7BDBABA0A9F60FA294F80C6F92BE90F6245C32D176DE75DC38ADA803D87477D2BA5D84DFF03953DAF2EE0ED9D9A8CF5C25629654A,2/1/2017 15:00,2/1/2017 15:04,Public Speaking,English Through Movies,IELTS Preparation,Current Events,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01FEC9469457210C69E986DC1CF2068F0C576B628CB52C5181E8E8563E1D939D3BEB9EA87207ADDA6AB9069878B10FA2AE44BB067E68F20DCF58F13CF80D192979,2/1/2017 14:25,2/1/2017 14:38,English Through Movies,College Workshop,Current Events,Word Play (Academic Vocabulary Development),AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
0x01DAE9DE32B065F38EFDF51BFABC7746FC9D3096EEA5A754E2C96F6B7468F09D9974C0C8E80F20069504193834A438E7DC34303C3C07E7ED47BD3511C9FACC8B83,2/1/2017 14:05,2/1/2017 14:10,Active Listening and Speaking,English Through Movies,American Pronunciation,English Through Drama,AIEP_Winter_2017_2nd_Half_Elective_Preferences_Advanced
